INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2014,11,76939691,78273890,6568526,6681433
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2014,12,84271553,85868246,7331862,7594356
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,1,6620395,6362309,6620395,6362309
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,2,12872817,12504377,6252424,6142068
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,3,20140147,19889077,7267330,7384700
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,4,27410245,27202921,7270098,7313844
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,5,34404008,34465576,7040121,7262655
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,6,42066037,42243379,7662029,7777803
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,7,4977477,50117066,7708734,7873688
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,8,57083997,57680510,7309224,7563444
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,9,64324231,65172108,7240436,7491598
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,10,71707399,72858850,7383167,7686741
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,11,78527253,79886440,6819853,7027591
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2015,12,85991830,87648046,7464577,7761607
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,1,6528379,6483006,6528379,6483006
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,2,13034946,13097312,6506567,6614306
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,3,20597023,20854353,7562077,7757041
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,4,27857004,28126176,7259981,7271823
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,5,35261731,35609831,7404727,7483655
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,6,43108718,43579000,7846987,7969169
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,7,50664245,51200000,7555526,7621000
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,8,58450738,59140051,7786493,7940051
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,9,65870348,66729141,7419609,7589091
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,10,73307157,74282585,7436809,7553444
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,11,80504269,81668132,7197112,7385548
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2016,12,88052524,89314742,7548255,7646609
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,1,6772422,6958391,6772422,6958391
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,2,13142178,13480790,6369756,6522399
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,3,20841957,21204317,7699779,7723528
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,4,27975286,28362984,7133329,7158667
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,5,35683546,36005148,7708260,7642164
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,6,43583882,43948423,7900336,7943275
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,7,51233501,51404167,7649619,7455744
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,8,59250683,59220368,8017182,7816201
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,9,66663145,66634190,7412462,7413822
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,10,74484067,74452565,7820922,7818376
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,11,81813105,81829500,7329038,7376934
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2017,12,89390096,89151315,7576992,7321816
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2018,1,6909763,6882948,6909763,6882948
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2018,2,13324122,13359198.5,6414359,6476250.5
20537,0,Long Island Rail Road,Total Ridership,"The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review. ",Service Indicators,M,U,-,0,2018,3,20920929,13359198.5,7596806,7412000.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,1,95,97.48,95,97.48
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,2,95,97.94,95,98.45
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,3,95,98.02,95,98.18
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,4,95,97.92,95,97.61
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,5,95,98.01,95,98.39
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,6,95,97.84,95,96.96
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,7,95,97.81,95,97.62
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,8,95,97.8,95,97.76
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,9,95,97.84,95,98.19
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,10,95,97.81,95,97.55
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,11,95,97.8,95,97.68
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,12,95,97.78,95,97.62
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,1,95,96.25,95,96.25
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,2,95,97.13,95,98.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,3,95,97.1,95,97.04
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,4,95,97.18,95,97.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,5,95,97.16,95,97.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,6,95,97.23,95,97.55
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,7,95,97.28,95,97.56
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,8,95,97.29,95,97.37
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,9,95,97.37,95,98.03
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,10,95,97.4,95,97.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,11,95,97.4,95,97.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2009,12,95,97.2,95,95.7
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,1,95,96.7,95,96.7
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,2,95,96.8,95,96.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,3,95,96.3,95,95.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,4,95,96.8,95,98.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,5,95,96.9,95,97.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,6,95,97,95,97.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,7,95,97,95,97.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,8,95,97.1,95,97.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,9,95,97.2,95,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,10,95,97.2,95,97.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,11,95,97.3,95,98.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2010,12,95,97.2,95,96.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,1,95,95.9,95,95.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,2,95,96.6,95,97.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,3,95,97.2,95,98.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,4,95,97.4,95,98.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,5,95,97.4,95,97.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,6,95,97.3,95,96.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,7,95,97.2,95,96.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,8,95,97.1,95,96.3
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,9,95,97,95,96.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,10,95,97,95,97
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,11,95,97.2,95,98.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2011,12,95,97.2,95,97.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,1,96,97,96,97
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,2,96,97.1,96,97.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,3,96,97.1,96,97.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,4,96,97.4,96,98.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,5,96,97.7,96,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,6,96,97.5,96,96.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,7,96,97.2,96,95.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,8,96,97.05,96,96
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,9,96,97.04,96,97
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,10,96,97.14,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,11,96,97.3,96,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2012,12,96,97.36,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,1,96,98,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,2,96,97.5,96,97
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,3,96,98.3,96,100
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,4,96,98.2,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,5,96,98.2,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,6,96,98.2,96,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,7,96,98,96,97
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,8,96,98.12,96,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,9,96,98.17,96,98.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,10,96,98.22,96,98.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,11,96,98.3,96,99.3
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2013,12,96,98.3,96,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,1,96,98.4,96,98.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,2,96,98,96,97.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,3,96,97.7,96,97.3
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,4,96,97.8,96,97.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,5,96,98.5,96,98.7
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,6,96,97.9,96,97.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,7,96,98,96,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,8,96,98.2,96,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,9,96,98.2,96,98.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,10,96,98.3,96,98.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,11,96,98.4,96,99.3
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2014,12,96,98.5,96,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,2,96,98.1,96,98.07
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,3,96,98.28,96,98.62
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,4,96,98.2,96,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,5,96,98.2,96,98.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,6,96,98.4,96,98.5
